"id";"title";"slug";"price_guide"
11115;"XLE AWD";"toyota-sienna-xle-awd";0
11116;"XLE AWD 7-Passenger";"toyota-sienna-xle-awd-7-passenger";0
11117;"XLE FWD";"toyota-sienna-xle-fwd";0
11118;"XLE FWD 8-Passenger";"toyota-sienna-xle-fwd-8-passenger";0
11119;"XLE Limited";"toyota-sienna-xle-limited";0
11120;"XLE Limited 4WD";"toyota-sienna-xle-limited-4wd";0
11121;"XLE Limited AWD";"toyota-sienna-xle-limited-awd";0
11122;"XLE Limited FWD";"toyota-sienna-xle-limited-fwd";0
11123;"3.0";"toyota-solara-30";0
11124;"SLE V6";"toyota-solara-sle-v6";0
11125;"1.2";"toyota-starlet-12";0
11126;"4x4 Access Cab";"toyota-tacoma-4x4-access-cab";0
11127;"Acces Cab 4x2 2.7L 4-Cyl. 4-Speed Automati";"toyota-tacoma-acces-cab-4x2-27l-4-cyl-4-speed-automati";0
11128;"Acces Cab 4x2 2.7L 4-Cyl. 5-Speed Manual";"toyota-tacoma-acces-cab-4x2-27l-4-cyl-5-speed-manual";0
11129;"Acces Cab 4x2 PreRunner 2.7L 4-Cyl. 4-Speed Automatic";"toyota-tacoma-acces-cab-4x2-prerunner-27l-4-cyl-4-speed-automatic";0
11130;"Access Cab";"toyota-tacoma-access-cab";0
11131;"Access Cab 4x2 PreRunner 4.0L V6 5-Speed Automatic";"toyota-tacoma-access-cab-4x2-prerunner-40l-v6-5-speed-automatic";0
11132;"Access Cab 4x4 2.7L 4-Cyl. 4-Speed Automatic";"toyota-tacoma-access-cab-4x4-27l-4-cyl-4-speed-automatic";0
11133;"Access Cab 4x4 2.7L 4-Cyl. 5-Speed Manual";"toyota-tacoma-access-cab-4x4-27l-4-cyl-5-speed-manual";0
11134;"Access Cab 4x4 4.0L V6 5-Speed Automatic";"toyota-tacoma-access-cab-4x4-40l-v6-5-speed-automatic";0
11135;"Access Cab 4x4 4.0L V6 6-Speed Manual";"toyota-tacoma-access-cab-4x4-40l-v6-6-speed-manual";0
11136;"Double Cab 4x4 4.0L V6 6-Speed Manual";"toyota-tacoma-double-cab-4x4-40l-v6-6-speed-manual";0
11137;"Double Cab 4x4 Long Bed 4.0L V6 5-Speed Automatic";"toyota-tacoma-double-cab-4x4-long-bed-40l-v6-5-speed-automatic";0
11138;"Double Cab Long Automatic 4x4";"toyota-tacoma-double-cab-long-automatic-4x4";0
11139;"Double Cab V6";"toyota-tacoma-double-cab-v6";0
11140;"Double Cab V6 4WD";"toyota-tacoma-double-cab-v6-4wd";0
11141;"Double Cab V6 4WD Automatic";"toyota-tacoma-double-cab-v6-4wd-automatic";0
11142;"Double Cab V6 Automatic";"toyota-tacoma-double-cab-v6-automatic";0
11143;"PreRunner";"toyota-tacoma-prerunner";0
11144;"PreRunner Access";"toyota-tacoma-prerunner-access";0
11145;"PreRunner Access Cab";"toyota-tacoma-prerunner-access-cab";0
11146;"PreRunner Access Cab I4";"toyota-tacoma-prerunner-access-cab-i4";0
11147;"PreRunner Access Cab V6 Automatic";"toyota-tacoma-prerunner-access-cab-v6-automatic";0
11148;"PreRunner Regular Cab";"toyota-tacoma-prerunner-regular-cab";0
11149;"Regular Cab";"toyota-tacoma-regular-cab";0
11150;"Regular Cab (4x2)";"toyota-tacoma-regular-cab-4x2";0
11151;"Regular Cab (4x4)";"toyota-tacoma-regular-cab-4x4";0
11152;"Regular Cab 4x2 2.7L 4-Cyl. 4-Speed Automatic";"toyota-tacoma-regular-cab-4x2-27l-4-cyl-4-speed-automatic";0
11153;"Regular Cab 4x2 2.7L 4-Cyl. 5-Speed Manual";"toyota-tacoma-regular-cab-4x2-27l-4-cyl-5-speed-manual";0
11154;"Regular Cab 4x4 2.7L 4-Cyl. 4-Speed Automatic";"toyota-tacoma-regular-cab-4x4-27l-4-cyl-4-speed-automatic";0
11155;"Regular Cab 4x4 2.7L 4-Cyl. 5-Speed Manual";"toyota-tacoma-regular-cab-4x4-27l-4-cyl-5-speed-manual";0
11156;"Regular Cab Automatic";"toyota-tacoma-regular-cab-automatic";0
11157;"X Runner";"toyota-tacoma-x-runner";0
11158;"X-Runner";"toyota-tacoma-x-runnerkrrr8";0
11159;"X-Runner 4x2 4.0L V6 6-Speed Manual";"toyota-tacoma-x-runner-4x2-40l-v6-6-speed-manual";0
11160;"X-Runner V6";"toyota-tacoma-x-runner-v6";0
11161;"4.7";"toyota-tundra-47";0
11162;"CrewMa";"toyota-tundra-crewma";0
11163;"CrewMax 4x2 Platinum 5.7L V8";"toyota-tundra-crewmax-4x2-platinum-57l-v8";0
11164;"CrewMax 4x4  5.7L V8";"toyota-tundra-crewmax-4x4-57l-v8";0
11165;"CrewMax 4x4 4.6L V8";"toyota-tundra-crewmax-4x4-46l-v8";0
11166;"CrewMax 4x4 5.7L V8 FFV*";"toyota-tundra-crewmax-4x4-57l-v8-ffv";0
11167;"CrewMax 4x4 Limited";"toyota-tundra-crewmax-4x4-limited";0
11168;"CrewMax 4x4 Limited 5.7L V8";"toyota-tundra-crewmax-4x4-limited-57l-v8";0
11169;"Double Cab 4x4 Limited 5.7L V8 FFV";"toyota-tundra-double-cab-4x4-limited-57l-v8-ffv";0
11170;"Double Cab 4x4 Long Bed 5.7L V8";"toyota-tundra-double-cab-4x4-long-bed-57l-v8";0
11171;"Double Cab 4x4 Long Bed 5.7L V8 FFV*";"toyota-tundra-double-cab-4x4-long-bed-57l-v8-ffv";0
11172;"Double Cab 4x4 SR5 5.7L Long Bed";"toyota-tundra-double-cab-4x4-sr5-57l-long-bed";0
11173;"Double Cab Limited (4x2)";"toyota-tundra-double-cab-limited-4x2";0
11174;"Double Cab Limited (4x4)";"toyota-tundra-double-cab-limited-4x4";0
11175;"Double Cab Limited (4x4) FFV";"toyota-tundra-double-cab-limited-4x4-ffv";0
11176;"Double Cab Long Bed (4x2)";"toyota-tundra-double-cab-long-bed-4x2";0
11177;"Double Cab Long Bed (4x4)";"toyota-tundra-double-cab-long-bed-4x4";0
11178;"Double Cab Long Bed (4x4) FFV";"toyota-tundra-double-cab-long-bed-4x4-ffv";0
11179;"Limited Access Cab";"toyota-tundra-limited-access-cab";0
11180;"Limited Access Cab AWD";"toyota-tundra-limited-access-cab-awd";0
11181;"Limited Crew Max";"toyota-tundra-limited-crew-max";0
11182;"Limited Crew Max 4x4";"toyota-tundra-limited-crew-max-4x4";0
11183;"Regular Cab";"toyota-tundra-regular-cab";0
11184;"Regular Cab (4x2)";"toyota-tundra-regular-cab-4x2";0
11185;"Regular Cab (4x4)";"toyota-tundra-regular-cab-4x4";0
11186;"Regular Cab (4x4) FFV";"toyota-tundra-regular-cab-4x4-ffv";0
11187;"Regular Cab 4x2  4.0L V6";"toyota-tundra-regular-cab-4x2-40l-v6";0
11188;"Regular Cab 4x2 4.6L V8";"toyota-tundra-regular-cab-4x2-46l-v8";0
11189;"Regular Cab 4x2 Long Bed 4.0L V6";"toyota-tundra-regular-cab-4x2-long-bed-40l-v6";0
11190;"Regular Cab 4x2 Long Bed 5.7L V8";"toyota-tundra-regular-cab-4x2-long-bed-57l-v8";0
11191;"Regular Cab 4x4";"toyota-tundra-regular-cab-4x40gg26";0
11192;"Regular Cab 4x4  5.7L V8";"toyota-tundra-regular-cab-4x4-57l-v8";0
11193;"Regular Cab 4x4 5.7L V8 FFV*";"toyota-tundra-regular-cab-4x4-57l-v8-ffv";0
11194;"Regular Cab 4x4 Long Bed 5.7L V8";"toyota-tundra-regular-cab-4x4-long-bed-57l-v8";0
11195;"Regular Cab 4x4 Long Bed 5.7L V8 FFV*";"toyota-tundra-regular-cab-4x4-long-bed-57l-v8-ffv";0
11196;"Regular Cab Long Bed (4x2)";"toyota-tundra-regular-cab-long-bed-4x2";0
11197;"Regular Cab Long Bed (4x4)";"toyota-tundra-regular-cab-long-bed-4x4";0
11198;"Regular Cab Long Bed (4x4) FFV";"toyota-tundra-regular-cab-long-bed-4x4-ffv";0
11199;"SR5 Access Cab";"toyota-tundra-sr5-access-cab";0
11200;"SR5 Access Cab 4x4";"toyota-tundra-sr5-access-cab-4x4";0
11201;"SR5 Crew Max";"toyota-tundra-sr5-crew-max";0
11202;"SR5 Double Cab";"toyota-tundra-sr5-double-cab";0
11203;"Sidestep";"toyota-tundra-sidestep";0
11204;"Work Truck";"toyota-tundra-work-truck";0
11205;"4x4 V6";"toyota-venza-4x4-v6";0
11206;"AWD";"toyota-venza-awd";0
11207;"AWD 4-cylinder";"toyota-venza-awd-4-cylinder";0
11208;"AWD V6";"toyota-venza-awd-v6";0
11209;"FWD 4-cylinder";"toyota-venza-fwd-4-cylinder";0
11210;"FWD V6";"toyota-venza-fwd-v6";0
11211;"LE AWD";"toyota-venza-le-awd";0
11212;"LE AWD V6";"toyota-venza-le-awd-v6";0
11213;"LE FWD";"toyota-venza-le-fwd";0
11214;"LE FWD V6";"toyota-venza-le-fwd-v6";0
11215;"Limited AWD V6";"toyota-venza-limited-awd-v6";0
11216;"Limited FWD V6";"toyota-venza-limited-fwd-v6";0
11217;"V6";"toyota-venza-v6";0
11218;"V6 AWD";"toyota-venza-v6-awd";0
11219;"XLE AWD";"toyota-venza-xle-awd";0
11220;"XLE AWD V6";"toyota-venza-xle-awd-v6";0
11221;"XLE FWD";"toyota-venza-xle-fwd";0
11222;"XLE FWD V6";"toyota-venza-xle-fwd-v6";0
11223;"VR 25";"toyota-verossa-vr-25";0
11224;"1.0 F";"toyota-vitz-10-f";0
11225;"1.3 U";"toyota-vitz-13-u";0
11226;"1.3 U 4WD";"toyota-vitz-13-u-4wd";0
11227;"1.5 RS";"toyota-vitz-15-rs";0
11228;"1.5 X";"toyota-vitz-15-x";0
11229;"1.2 TSI";"volkswagen-beetle-12-tsi";0
11230;"1.4";"volkswagen-beetle-14";0
11231;"1.4 TSI";"volkswagen-beetle-14-tsi";0
11232;"1.6";"volkswagen-beetle-16";0
11233;"1.6 Auto";"volkswagen-beetle-16-auto";0
11234;"1.6 Dark";"volkswagen-beetle-16-dark";0
11235;"1.6 S";"volkswagen-beetle-16-s";0
11236;"1.6 TDI";"volkswagen-beetle-16-tdi";0
11237;"1.8 T";"volkswagen-beetle-18-t";0
11238;"1.9 TDi";"volkswagen-beetle-19-tdi";0
11239;"2";"volkswagen-beetle-2";0
11240;"2.0 6sp";"volkswagen-beetle-20-6sp";0
11241;"2.0 Auto";"volkswagen-beetle-20-auto";0
11242;"2.0 Cabriolet";"volkswagen-beetle-20-cabriolet";0
11243;"2.0 Dark";"volkswagen-beetle-20-dark";0
11244;"2.0 Highline";"volkswagen-beetle-20-highline";0
11245;"2.0 Highline Automatic";"volkswagen-beetle-20-highline-automatic";0
11246;"2.0 LHD";"volkswagen-beetle-20-lhd";0
11247;"2.0 S";"volkswagen-beetle-20-s";0
11248;"2.0 TDI";"volkswagen-beetle-20-tdi";0
11249;"2.0 TSI";"volkswagen-beetle-20-tsi";0
11250;"2.0T";"volkswagen-beetle-20t";0
11251;"2.0T Automatic";"volkswagen-beetle-20t-automatic";0
11252;"2.0T Launch Edition";"volkswagen-beetle-20t-launch-edition";0
11253;"2.0T Launch Edition PZEV";"volkswagen-beetle-20t-launch-edition-pzev";0
11254;"2.0T PZEV";"volkswagen-beetle-20t-pzev";0
11255;"2.3 V5";"volkswagen-beetle-23-v5";0
11256;"2.5";"volkswagen-beetle-25";0
11257;"2.5 Automatic";"volkswagen-beetle-25-automatic";0
11258;"2.5 PZEV";"volkswagen-beetle-25-pzev";0
11259;"2.5L";"volkswagen-beetle-25l";0
11260;"2.5L Convertible";"volkswagen-beetle-25l-convertible";0
11261;"2.5L Convertible 50\'s Edition";"volkswagen-beetle-25l-convertible-50s-edition";0
11262;"2.5L Convertible 70\'s Edition";"volkswagen-beetle-25l-convertible-70s-edition";0
11263;"2.5L Convertible with Sound & Nav.";"volkswagen-beetle-25l-convertible-with-sound-nav";0
11264;"2.5L Convertible with Technology";"volkswagen-beetle-25l-convertible-with-technology";0
11265;"2.5L Fender Edition";"volkswagen-beetle-25l-fender-edition";0
11266;"2.5L w/ Sun. Sound & Nav.";"volkswagen-beetle-25l-w-sun-sound-nav";0
11267;"2.5L w/ Sunroof";"volkswagen-beetle-25l-w-sunroof";0
11268;"Diesel";"volkswagen-beetle-diesel";0
11269;"PZEV";"volkswagen-beetle-pzev";0
11270;"TDI";"volkswagen-beetle-tdi";0
11271;"TDI Clean Diesl Convertible";"volkswagen-beetle-tdi-clean-diesl-convertible";0
11272;"TDI Convertible w/ Sound & Nav.";"volkswagen-beetle-tdi-convertible-w-sound-nav";0
11273;"TDI w/ Sun. Sound & Nav.";"volkswagen-beetle-tdi-w-sun-sound-nav";0
11274;"TDI w/ Sunroof";"volkswagen-beetle-tdi-w-sunroof";0
11275;"Turbo";"volkswagen-beetle-turbo";0
11276;"Turbo Convertible";"volkswagen-beetle-turbo-convertible";0
11277;"Turbo Convertible 60\'s Edition";"volkswagen-beetle-turbo-convertible-60s-edition";0
11278;"Turbo Convertible With Sound";"volkswagen-beetle-turbo-convertible-with-sound";0
11279;"Turbo Convertible with Sound & Nav.";"volkswagen-beetle-turbo-convertible-with-sound-nav";0
11280;"Turbo Fender Edition";"volkswagen-beetle-turbo-fender-edition";0
11281;"Turbo w/ Sun. & Sound";"volkswagen-beetle-turbo-w-sun-sound";0
11282;"Turbo w/ Sun. Sound & Nav.";"volkswagen-beetle-turbo-w-sun-sound-nav";0
11283;"1.4";"volkswagen-bora-14";0
11284;"1.6";"volkswagen-bora-16";0
11285;"1.6 16v";"volkswagen-bora-16-16v";0
11286;"1.6 Automatic";"volkswagen-bora-16-automatic";0
11287;"1.6 FSi";"volkswagen-bora-16-fsi";0
11288;"1.6 FSi Variant";"volkswagen-bora-16-fsi-variant";0
11289;"1.6 Highline";"volkswagen-bora-16-highline";0
11290;"1.6 S";"volkswagen-bora-16-s";0
11291;"1.6 SE";"volkswagen-bora-16-se";0
11292;"1.6 Variant";"volkswagen-bora-16-variant";0
11293;"1.8";"volkswagen-bora-18";0
11294;"1.8 T";"volkswagen-bora-18-t";0
11295;"1.8 T Highline";"volkswagen-bora-18-t-highline";0
11296;"1.8 T Highline Variant";"volkswagen-bora-18-t-highline-variant";0
11297;"1.8 T Trendline";"volkswagen-bora-18-t-trendline";0
11298;"1.8 T Trendline Variant";"volkswagen-bora-18-t-trendline-variant";0
11299;"1.8 T Trendline Variant Automatic";"volkswagen-bora-18-t-trendline-variant-automatic";0
11300;"1.8 Variant";"volkswagen-bora-18-variant";0
11301;"1.8T Trendline Automatic";"volkswagen-bora-18t-trendline-automatic";0
11302;"1.9 D Variant";"volkswagen-bora-19-d-variant";0
11303;"1.9 TDI Automatic";"volkswagen-bora-19-tdi-automatic";0
11304;"1.9 TDI Variant Automatic";"volkswagen-bora-19-tdi-variant-automatic";0
11305;"1.9 TDi";"volkswagen-bora-19-tdi";0
11306;"1.9 TDi Highline";"volkswagen-bora-19-tdi-highline";0
11307;"1.9 TDi Highline Variant";"volkswagen-bora-19-tdi-highline-variant";0
11308;"1.9 TDi Variant";"volkswagen-bora-19-tdi-variant";0
11309;"2.0";"volkswagen-bora-20";0
11310;"2.0 Highline";"volkswagen-bora-20-highline";0
11311;"2.0 S";"volkswagen-bora-20-s";0
11312;"2.0 SE";"volkswagen-bora-20-se";0
11313;"2.0 Sport";"volkswagen-bora-20-sport";0
11314;"2.0 Variant";"volkswagen-bora-20-variant";0
11315;"2.3";"volkswagen-bora-23";0
11316;"2.3 V5";"volkswagen-bora-23-v5";0
11317;"2.3 Variant";"volkswagen-bora-23-variant";0
11318;"2.8";"volkswagen-bora-28";0
11319;"2.8 V6";"volkswagen-bora-28-v6";0
11320;"2.8 Variant";"volkswagen-bora-28-variant";0
11321;"Automatic";"volkswagen-bora-automatic";0
11322;"Variant";"volkswagen-bora-variant";0
11323;"Variant 1.6";"volkswagen-bora-variant-16";0
11324;"Variant 1.6 Automatic";"volkswagen-bora-variant-16-automatic";0
11325;"Variant 2.0";"volkswagen-bora-variant-20";0
11326;"Variant Automatic";"volkswagen-bora-variant-automatic";0
11327;"Variant TDI";"volkswagen-bora-variant-tdi";0
11328;"Variant TDI Automatic";"volkswagen-bora-variant-tdi-automatic";0
11329;"1.9 TDi";"volkswagen-caravelle-19-tdi";0
11330;"2.0 BiTDI";"volkswagen-caravelle-20-bitdi";0
11331;"2.0 TDI";"volkswagen-caravelle-20-tdi";0
11332;"2.5 Automatic";"volkswagen-caravelle-25-automatic";0
11333;"2.5 TDi";"volkswagen-caravelle-25-tdi";0
11334;"2.5 TDi 4-Motion";"volkswagen-caravelle-25-tdi-4-motion";0
11335;"2.5 TDi 4Motion";"volkswagen-caravelle-25-tdi-4motion";0
11336;"2.5 TDi Tiptronic";"volkswagen-caravelle-25-tdi-tiptronic";0
11337;"3.2 V6";"volkswagen-caravelle-32-v6";0
11338;"3.2 V6 4-Motion";"volkswagen-caravelle-32-v6-4-motion";0
11339;"3.2 V6 4Motion";"volkswagen-caravelle-32-v6-4motion";0
11340;"TDI 2.5 TDI Trendline LWB";"volkswagen-caravelle-tdi-25-tdi-trendline-lwb";0
11341;"1.8 TSI";"volkswagen-cc-18-tsi";0
11342;"2.0 Luxury";"volkswagen-cc-20-luxury";0
11343;"2.0 Luxury Limited";"volkswagen-cc-20-luxury-limited";0
11344;"2.0 Luxury Limited PZEV";"volkswagen-cc-20-luxury-limited-pzev";0
11345;"2.0 Luxury PZEV";"volkswagen-cc-20-luxury-pzev";0
11346;"2.0 Luxury Plus";"volkswagen-cc-20-luxury-plus";0
11347;"2.0 Luxury Plus PZEV";"volkswagen-cc-20-luxury-plus-pzev";0
11348;"2.0 R-Line";"volkswagen-cc-20-r-line";0
11349;"2.0 R-Line Automatic";"volkswagen-cc-20-r-line-automatic";0
11350;"2.0 R-Line PZEV";"volkswagen-cc-20-r-line-pzev";0
11351;"2.0 Sport";"volkswagen-cc-20-sport";0
11352;"2.0 Sport Automatic";"volkswagen-cc-20-sport-automatic";0
11353;"2.0 Sport PZEV";"volkswagen-cc-20-sport-pzev";0
11354;"2.0 TDI";"volkswagen-cc-20-tdi";0
11355;"2.0 TDI BlueMotion";"volkswagen-cc-20-tdi-bluemotion";0
11356;"2.0 TSI";"volkswagen-cc-20-tsi";0
11357;"Lux";"volkswagen-cc-lux";0
11358;"Luxury";"volkswagen-cc-luxury";0
11359;"R-Line";"volkswagen-cc-r-line";0
11360;"Sport";"volkswagen-cc-sport";0
11361;"Sport Plus";"volkswagen-cc-sport-plus";0
11362;"V6 Lux";"volkswagen-cc-v6-lux";0
11363;"VR6 4MOTION";"volkswagen-cc-vr6-4motion";0
11364;"VR6 4Motion Executive";"volkswagen-cc-vr6-4motion-executive";0
11365;"VR6 Sport";"volkswagen-cc-vr6-sport";0
11366;"LT 2.5 TDi";"volkswagen-commercial-lt-25-tdi";0
11367;"1.4 TSI";"volkswagen-eos-14-tsi";0
11368;"1.6 FSi";"volkswagen-eos-16-fsi";0
11369;"2.0";"volkswagen-eos-20";0
11370;"2.0 Executive";"volkswagen-eos-20-executive";0
11371;"2.0 FSi";"volkswagen-eos-20-fsi";0
11372;"2.0 Komfort";"volkswagen-eos-20-komfort";0
11373;"2.0 Lux";"volkswagen-eos-20-lux";0
11374;"2.0 Luxury";"volkswagen-eos-20-luxury";0
11375;"2.0 T FSi";"volkswagen-eos-20-t-fsi";0
11376;"2.0 TDI";"volkswagen-eos-20-tdi";0
11377;"2.0 TDI BlueMotion";"volkswagen-eos-20-tdi-bluemotion";0
11378;"2.0 TSI";"volkswagen-eos-20-tsi";0
11379;"2.0 Turbo";"volkswagen-eos-20-turbo";0
11380;"2.0T FSi Automatic";"volkswagen-eos-20t-fsi-automatic";0
11381;"3.2";"volkswagen-eos-32";0
11382;"Executive";"volkswagen-eos-executive";0
11383;"Komfort";"volkswagen-eos-komfort";0
11384;"Komfort SULEV";"volkswagen-eos-komfort-sulev";0
11385;"Lux";"volkswagen-eos-lux";0
11386;"Luxury";"volkswagen-eos-luxury";0
11387;"Luxury SULEV";"volkswagen-eos-luxury-sulev";0
11388;"Sport";"volkswagen-eos-sport";0
11389;"2.0 GTi Turbo DSG";"volkswagen-golf-20-gti-turbo-dsg";0
11390;"2.0 S";"volkswagen-golf-20-s";0
11391;"2.0 SDi";"volkswagen-golf-20-sdi";0
11392;"2.0 SDi Comfortline";"volkswagen-golf-20-sdi-comfortline";0
11393;"2.0 SDi Sportline";"volkswagen-golf-20-sdi-sportline";0
11394;"2.0 SDi Trendline";"volkswagen-golf-20-sdi-trendline";0
11395;"2.0 SE";"volkswagen-golf-20-se";0
11396;"2.0 T";"volkswagen-golf-20-t";0
11397;"2.0 TDI 3 Door";"volkswagen-golf-20-tdi-3-door";0
11398;"2.0 TDI 3 Door Automatic";"volkswagen-golf-20-tdi-3-door-automatic";0
11399;"2.0 TDI 5 Door";"volkswagen-golf-20-tdi-5-door";0
11400;"2.0 TDI 5 Door Automatic";"volkswagen-golf-20-tdi-5-door-automatic";0
11401;"2.0 TDI Cabriolet";"volkswagen-golf-20-tdi-cabriolet";0
11402;"2.0 TDI Estate";"volkswagen-golf-20-tdi-estate";0
11403;"2.0 TDi";"volkswagen-golf-20-tdi";0
11404;"2.0 TDi 4Motion Sportline";"volkswagen-golf-20-tdi-4motion-sportline";0
11405;"2.0 TDi Comfortline";"volkswagen-golf-20-tdi-comfortline";0
11406;"2.0 TDi GT";"volkswagen-golf-20-tdi-gt";0
11407;"2.0 TDi GT Automatic";"volkswagen-golf-20-tdi-gt-automatic";0
11408;"2.0 TDi Sport DSG";"volkswagen-golf-20-tdi-sport-dsg";0
11409;"2.0 TDi Sportline";"volkswagen-golf-20-tdi-sportline";0
11410;"2.0 TSI";"volkswagen-golf-20-tsi";0
11411;"2.0 Trendline";"volkswagen-golf-20-trendline";0
11412;"2.0 Variant";"volkswagen-golf-20-variant";0
11413;"2.3";"volkswagen-golf-23";0
11414;"2.3 V5";"volkswagen-golf-23-v5";0
11415;"2.3 Variant";"volkswagen-golf-23-variant";0
11416;"2.5";"volkswagen-golf-25";0
11417;"2.5 3 Door";"volkswagen-golf-25-3-door";0
11418;"2.5 3 Door Automatic";"volkswagen-golf-25-3-door-automatic";0
11419;"2.5 5 Door";"volkswagen-golf-25-5-door";0
11420;"2.5 5 Door Automatic";"volkswagen-golf-25-5-door-automatic";0
11421;"2.5 PZEV 3 Door";"volkswagen-golf-25-pzev-3-door";0
11422;"2.5 PZEV 5 Door";"volkswagen-golf-25-pzev-5-door";0
11423;"2.5L 2-Door";"volkswagen-golf-25l-2-door";0
11424;"2.5L 2-Door w/ Conv. & Sun";"volkswagen-golf-25l-2-door-w-conv-sun";0
11425;"2.5L 2-Door w/ Convenience";"volkswagen-golf-25l-2-door-w-convenience";0
11426;"2.5L 4-Door";"volkswagen-golf-25l-4-door";0
11427;"2.5L 4-Door w/ Conv & Sun";"volkswagen-golf-25l-4-door-w-conv-sun";0
11428;"2.5L 4-Door w/ Convenience";"volkswagen-golf-25l-4-door-w-convenience";0
11429;"2.8";"volkswagen-golf-28";0
11430;"2.8 V6";"volkswagen-golf-28-v6";0
11431;"3.2";"volkswagen-golf-32";0
11432;"3.2 V6";"volkswagen-golf-32-v6";0
11433;"4 1.6";"volkswagen-golf-4-16";0
11434;"5 1.6 Comfortline";"volkswagen-golf-5-16-comfortline";0
11435;"5 1.6 Trendline";"volkswagen-golf-5-16-trendline";0
11436;"5 1.9 TDi Comfortline";"volkswagen-golf-5-19-tdi-comfortline";0
11437;"5 1.9 TDi Comfortline DSG";"volkswagen-golf-5-19-tdi-comfortline-dsg";0
11438;"5 2.0 Comfortline";"volkswagen-golf-5-20-comfortline";0
11439;"5 2.0 FSi Sportline";"volkswagen-golf-5-20-fsi-sportline";0
11440;"5 2.0 TDi Sportline";"volkswagen-golf-5-20-tdi-sportline";0
11441;"5 2.0 Trendline";"volkswagen-golf-5-20-trendline";0
11442;"5 GTi 2.0T FSi";"volkswagen-golf-5-gti-20t-fsi";0
11443;"5 GTi 2.0T FSi DSG";"volkswagen-golf-5-gti-20t-fsi-dsg";0
11444;"5 R32";"volkswagen-golf-5-r32";0
11445;"Cabriolet";"volkswagen-golf-cabriolet";0
11446;"GL 1.9 TDI Sedan";"volkswagen-golf-gl-19-tdi-sedan";0
11447;"R 4";"volkswagen-golf-r-4";0
11448;"R 5 Door";"volkswagen-golf-r-5-door";0
11449;"TDI";"volkswagen-golf-tdi";0
11450;"TDI  4-Door w/ Tech Pkg";"volkswagen-golf-tdi-4-door-w-tech-pkg";0
11451;"TDI 2-Door";"volkswagen-golf-tdi-2-door";0
11452;"TDI 2-Door w/ Sun. & Nav.";"volkswagen-golf-tdi-2-door-w-sun-nav";0
11453;"TDI 2-Door w/ Tech Pkg";"volkswagen-golf-tdi-2-door-w-tech-pkg";0
11454;"TDI 4-Door";"volkswagen-golf-tdi-4-door";0
11455;"TDI 4-Door w/ Sun. & Nav.";"volkswagen-golf-tdi-4-door-w-sun-nav";0
11456;"Variant FSi";"volkswagen-golf-variant-fsi";0
11457;"1.4 TSI";"volkswagen-jetta-14-tsi";0
11458;"1.9 TDi Comfortline DS";"volkswagen-jetta-19-tdi-comfortline-ds";0
11459;"2.0";"volkswagen-jetta-20";0
11460;"2.0 Automatic";"volkswagen-jetta-20-automatic";0
11461;"2.0 Comfortline";"volkswagen-jetta-20-comfortline";0
11462;"2.0 FSi Sportline";"volkswagen-jetta-20-fsi-sportline";0
11463;"2.0 GLi";"volkswagen-jetta-20-gli";0
11464;"2.0 S";"volkswagen-jetta-20-s";0
11465;"2.0 S Automatic";"volkswagen-jetta-20-s-automatic";0
11466;"2.0 SportWagen TDi";"volkswagen-jetta-20-sportwagen-tdi";0
11467;"2.0 TDI";"volkswagen-jetta-20-tdi";0
11468;"2.0 TDI Automatic";"volkswagen-jetta-20-tdi-automatic";0
11469;"2.0 TDi Sportline";"volkswagen-jetta-20-tdi-sportline";0
11470;"2.0SportWagen SEL";"volkswagen-jetta-20sportwagen-sel";0
11471;"GLI";"volkswagen-jetta-gli";0
11472;"GLI Autobahn";"volkswagen-jetta-gli-autobahn";0
11473;"GLI Autobahn PZEV";"volkswagen-jetta-gli-autobahn-pzev";0
11474;"GLI Autobahn with Nav.";"volkswagen-jetta-gli-autobahn-with-nav";0
11475;"GLI PZEV";"volkswagen-jetta-gli-pzev";0
11476;"GTi";"volkswagen-jetta-gti";0
11477;"Hybrid";"volkswagen-jetta-hybrid";0
11478;"Hybrid SE";"volkswagen-jetta-hybrid-se";0
11479;"Hybrid SEL";"volkswagen-jetta-hybrid-sel";0
11480;"Hybrid SEL Premium";"volkswagen-jetta-hybrid-sel-premium";0
11481;"Limited Edition";"volkswagen-jetta-limited-edition";0
11482;"Limited Edition PZEV";"volkswagen-jetta-limited-edition-pzev";0
11483;"Passat";"volkswagen-jetta-passat";0
11484;"S";"volkswagen-jetta-s";0
11485;"S PZEV";"volkswagen-jetta-s-pzev";0
11486;"S with Sunroof";"volkswagen-jetta-s-with-sunroof";0
11487;"SE";"volkswagen-jetta-se";0
11488;"SE PZEV";"volkswagen-jetta-se-pzev";0
11489;"SE with Conv. & Sunroof";"volkswagen-jetta-se-with-conv-sunroof";0
11490;"SE with Convenience";"volkswagen-jetta-se-with-convenience";0
11491;"SEL";"volkswagen-jetta-sel";0
11492;"SEL PZEV";"volkswagen-jetta-sel-pzev";0
11493;"SEL with Navigation";"volkswagen-jetta-sel-with-navigation";0
11494;"Sedan GL 2.0 L";"volkswagen-jetta-sedan-gl-20-l";0
11495;"Sedan GL 2.0 L PZEV";"volkswagen-jetta-sedan-gl-20-l-pzev";0
11496;"Sedan GL TDI-PD";"volkswagen-jetta-sedan-gl-tdi-pd";0
